prime_tar_pos,probe_tar_pos,dimension,tar_color,tar_shape,prime_dist_color,probe_dist_color,prime_dist_shape,probe_dist_shape,prime_tar_ori,probe_tar_ori,col_rep,shape_rep,resp_rep,pos_fixed,sparse,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,PrimeProbe.thisRepN,PrimeProbe.thisTrialN,PrimeProbe.thisN,PrimeProbe.thisIndex,Instruction.started,Instruction.stopped,instruction_key.keys,instruction_key.rt,instruction_key.started,instruction_key.stopped,PairStartText.started,PairStartText.stopped,fixdur,FixCross.started,FixCross.stopped,dist_ori,SearchFixCross.started,SearchFixCross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_text.started,feedback_text.stopped,participant,age,gender,group,date,expName,psychopyVersion,frameRate,
8,1,0,1,1,2,2,2,2,0,1,1,1,0,0,0,0,14,14,14,0,0,0,0,,,,,,,279.6917345559716,None,0.9311312184710514,280.4993758951864,None,"[87. 87. 93. 93. 93. 93. 93. 87. 93. 93. 93. 87. 87. 93. 93. 93. 93. 87.
 93. 87. 93. 93. 93. 87. 93. 93. 93. 93. 87. 87. 93. 93. 87. 93.]",281.5068404581559,None,s,1,0.6456917872899339,281.5068404581559,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
8,1,0,1,1,2,2,2,2,0,1,1,1,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,0.8794374684134907,282.2145647333957,None,"[93. 93. 87. 87. 93. 93. 87. 93. 87. 87. 93. 93. 87. 93. 93. 93. 87. 93.
 93. 93. 87. 87. 93. 87. 87. 93. 87. 87. 93. 87. 93. 93. 93. 87.]",283.1720742922055,None,l,1,0.6114904586459033,283.1720742922055,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
8,1,0,1,1,2,2,2,2,0,1,1,1,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
8,5,0,1,1,3,2,2,2,1,1,0,1,1,0,0,0,15,15,15,0,0,0,0,,,,,,,283.8048607694643,None,0.9489458944395943,284.5792122424607,None,"[93. 93. 87. 93. 87. 93. 93. 93. 87. 93. 87. 93. 87. 93. 93. 93. 87. 93.
 93. 93. 87. 93. 87. 87. 93. 93. 93. 93. 87. 93. 93. 87. 93. 93.]",285.6033140414604,None,l,1,0.9813367030806148,285.6033140414604,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
8,5,0,1,1,3,2,2,2,1,1,0,1,1,0,0,0,15,15,15,1,0,1,0,,,,,,,,,0.8008105948118219,286.64408226124783,None,"[93. 93. 87. 93. 93. 93. 87. 87. 87. 93. 87. 93. 87. 87. 93. 93. 87. 93.
 93. 93. 87. 87. 93. 93. 87. 87. 87. 87. 87. 93. 87. 93. 93. 87.]",287.52665787061596,None,l,1,0.6739663651853789,287.52665787061596,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
8,5,0,1,1,3,2,2,2,1,1,0,1,1,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
1,4,0,1,1,3,2,2,3,0,1,0,0,0,0,0,0,16,16,16,0,0,0,0,,,,,,,288.2260510200874,None,0.8223611772084164,289.58321664775553,None,"[93. 93. 87. 93. 93. 87. 93. 87. 93. 87. 93. 87. 87. 93. 93. 93. 93. 93.
 87. 93. 93. 87. 93. 87. 87. 93. 87. 93. 93. 87. 93. 87. 93. 93.]",290.4907766545032,None,s,1,0.8288550044892418,290.4907766545032,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
1,4,0,1,1,3,2,2,3,0,1,0,0,0,0,0,0,16,16,16,1,0,1,0,,,,,,,,,0.8057505248268404,291.38999527271085,None,"[93. 93. 87. 93. 93. 93. 87. 93. 93. 87. 93. 87. 87. 93. 87. 87. 93. 87.
 87. 87. 87. 87. 93. 93. 87. 87. 93. 87. 93. 93. 87. 87. 93. 93.]",292.27256639211623,None,l,1,0.8870955933671212,292.27256639211623,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
1,4,0,1,1,3,2,2,3,0,1,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
4,7,0,1,1,2,3,3,2,0,1,0,0,0,0,0,0,17,17,17,0,0,0,0,,,,,,,293.18011453253393,None,0.9826803133741893,294.0210572835854,None,"[93. 87. 87. 93. 87. 93. 87. 87. 87. 87. 87. 93. 93. 87. 93. 93. 87. 93.
 87. 87. 93. 87. 93. 93. 87. 93. 87. 87. 87. 87. 87. 87. 87. 93.]",295.0784787749842,None,s,1,0.7861644392478411,295.0784787749842,None,None,None,15_SS,23,F,15,2021_Nov_03_1011,Partial repeat,2021.2.3,120.10669933139167,
